month,day_or_index,month_id,theme,motif,category,difficulty,selection_phase,availability,display_title,display_title_key,internal_id,asset_file_name,palette_count,grid_size,estimated_minutes,sort_order,prompt,notes
10,17,month-10,halloween_night,ghost_balloon,seasonal,medium,mid,always,Ghost Balloon,,daily_10_017_ghost_balloon_medium,daily_10_017_ghost_balloon_medium,7,32,7,4017,"simple ghost balloon sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,18,month-10,halloween_night,pumpkin_wagon,seasonal,medium,mid,always,Pumpkin Wagon,,daily_10_018_pumpkin_wagon_medium,daily_10_018_pumpkin_wagon_medium,8,32,8,4018,"simple pumpkin wagon sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,19,month-10,halloween_night,owl_lantern,animals,medium,mid,always,Owl Lantern,,daily_10_019_owl_lantern_medium,daily_10_019_owl_lantern_medium,6,32,6,4019,"simple owl lantern sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,20,month-10,halloween_night,candy_bucket,food,medium,mid,always,Candy Bucket,,daily_10_020_candy_bucket_medium,daily_10_020_candy_bucket_medium,7,32,7,4020,"simple candy bucket sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,21,month-10,halloween_night,broom_ribbon,objects,medium,late,always,Broom Ribbon,,daily_10_021_broom_ribbon_medium,daily_10_021_broom_ribbon_medium,8,32,8,4021,"simple broom ribbon sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,22,month-10,halloween_night,mask_cat,animals,medium,late,always,Mask Cat,,daily_10_022_mask_cat_medium,daily_10_022_mask_cat_medium,9,32,9,4022,"simple mask cat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,23,month-10,halloween_night,autumn_bat,objects,medium,late,always,Autumn Bat,,daily_10_023_autumn_bat_medium,daily_10_023_autumn_bat_medium,6,32,6,4023,"simple autumn bat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,24,month-10,halloween_night,witch_boots,seasonal,medium,late,always,Witch Boots,,daily_10_024_witch_boots_medium,daily_10_024_witch_boots_medium,7,32,7,4024,"simple witch boots sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,25,month-10,halloween_night,candy_jar,food,medium,late,always,Candy Jar,,daily_10_025_candy_jar_medium,daily_10_025_candy_jar_medium,8,32,8,4025,"simple candy jar sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,26,month-10,halloween_night,moon_cookie,food,hard,late,always,Moon Cookie,,daily_10_026_moon_cookie_hard,daily_10_026_moon_cookie_hard,10,32,9,4026,"simple moon cookie sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 10 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,27,month-10,halloween_night,spell_book,objects,hard,late,always,Spell Book,,daily_10_027_spell_book_hard,daily_10_027_spell_book_hard,11,32,10,4027,"simple spell book sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 11 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,28,month-10,halloween_night,pumpkin_cocoa,food,hard,late,always,Pumpkin Cocoa,,daily_10_028_pumpkin_cocoa_hard,daily_10_028_pumpkin_cocoa_hard,12,32,11,4028,"simple pumpkin cocoa sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 12 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,29,month-10,halloween_night,little_monster,animals,hard,late,always,Little Monster,,daily_10_029_little_monster_hard,daily_10_029_little_monster_hard,13,32,12,4029,"simple little monster sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 13 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,30,month-10,halloween_night,lantern_crow,animals,hard,late,always,Lantern Crow,,daily_10_030_lantern_crow_hard,daily_10_030_lantern_crow_hard,14,32,13,4030,"simple lantern crow sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 14 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,31,month-10,halloween_night,trick_ticket,objects,hard,late,always,Trick Ticket,,daily_10_031_trick_ticket_hard,daily_10_031_trick_ticket_hard,9,32,8,4031,"simple trick ticket sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 9 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,1,month-11,amber_harvest,maple_leaf,plants,easy,early,always,Maple Leaf,,daily_11_001_maple_leaf_easy,daily_11_001_maple_leaf_easy,4,32,4,4101,"simple maple leaf sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,2,month-11,amber_harvest,mushroom_basket,plants,easy,early,always,Mushroom Basket,,daily_11_002_mushroom_basket_easy,daily_11_002_mushroom_basket_easy,5,32,5,4102,"simple mushroom basket sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,3,month-11,amber_harvest,acorn_mug,plants,easy,early,always,Acorn Mug,,daily_11_003_acorn_mug_easy,daily_11_003_acorn_mug_easy,5,32,5,4103,"simple acorn mug sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,4,month-11,amber_harvest,warm_scarf,objects,easy,early,always,Warm Scarf,,daily_11_004_warm_scarf_easy,daily_11_004_warm_scarf_easy,6,32,6,4104,"simple warm scarf sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,5,month-11,amber_harvest,chestnut_tart,food,easy,early,always,Chestnut Tart,,daily_11_005_chestnut_tart_easy,daily_11_005_chestnut_tart_easy,4,32,4,4105,"simple chestnut tart sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,6,month-11,amber_harvest,hedgehog_apple,animals,easy,early,always,Hedgehog Apple,,daily_11_006_hedgehog_apple_easy,daily_11_006_hedgehog_apple_easy,5,32,5,4106,"simple hedgehog apple sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,7,month-11,amber_harvest,cocoa_mitten,food,easy,early,always,Cocoa Mitten,,daily_11_007_cocoa_mitten_easy,daily_11_007_cocoa_mitten_easy,6,32,6,4107,"simple cocoa mitten sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,8,month-11,amber_harvest,pinecone_lamp,plants,easy,early,always,Pinecone Lamp,,daily_11_008_pinecone_lamp_easy,daily_11_008_pinecone_lamp_easy,4,32,4,4108,"simple pinecone lamp sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,9,month-11,amber_harvest,tea_steam,food,easy,early,always,Tea Steam,,daily_11_009_tea_steam_easy,daily_11_009_tea_steam_easy,5,32,5,4109,"simple tea steam sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,10,month-11,amber_harvest,owl_perch,animals,easy,early,always,Owl Perch,,daily_11_010_owl_perch_easy,daily_11_010_owl_perch_easy,6,32,6,4110,"simple owl perch sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
11,11,month-11,amber_harvest,harvest_pie,food,medium,mid,always,Harvest Pie,,daily_11_011_harvest_pie_medium,daily_11_011_harvest_pie_medium,8,32,8,4111,"simple harvest pie sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,12,month-11,amber_harvest,plaid_blanket,objects,medium,mid,always,Plaid Blanket,,daily_11_012_plaid_blanket_medium,daily_11_012_plaid_blanket_medium,9,32,9,4112,"simple plaid blanket sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,13,month-11,amber_harvest,persimmon_branch,plants,medium,mid,always,Persimmon Branch,,daily_11_013_persimmon_branch_medium,daily_11_013_persimmon_branch_medium,7,32,7,4113,"simple persimmon branch sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,14,month-11,amber_harvest,squirrel_nut,animals,medium,mid,always,Squirrel Nut,,daily_11_014_squirrel_nut_medium,daily_11_014_squirrel_nut_medium,8,32,8,4114,"simple squirrel nut sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,15,month-11,amber_harvest,rain_window,objects,medium,mid,always,Rain Window,,daily_11_015_rain_window_medium,daily_11_015_rain_window_medium,6,32,6,4115,"simple rain window sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,16,month-11,amber_harvest,soup_pot,objects,medium,mid,always,Soup Pot,,daily_11_016_soup_pot_medium,daily_11_016_soup_pot_medium,7,32,7,4116,"simple soup pot sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,17,month-11,amber_harvest,lantern_book,seasonal,medium,mid,always,Lantern Book,,daily_11_017_lantern_book_medium,daily_11_017_lantern_book_medium,7,32,7,4117,"simple lantern book sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,18,month-11,amber_harvest,wool_beret,objects,medium,mid,always,Wool Beret,,daily_11_018_wool_beret_medium,daily_11_018_wool_beret_medium,8,32,8,4118,"simple wool beret sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,19,month-11,amber_harvest,roasted_sweet_potato,food,medium,mid,always,Roasted Sweet Potato,,daily_11_019_roasted_sweet_potato_medium,daily_11_019_roasted_sweet_potato_medium,6,32,6,4119,"simple roasted sweet potato sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,20,month-11,amber_harvest,fox_mitten,animals,medium,mid,always,Fox Mitten,,daily_11_020_fox_mitten_medium,daily_11_020_fox_mitten_medium,7,32,7,4120,"simple fox mitten sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,21,month-11,amber_harvest,mushroom_house,plants,medium,late,always,Mushroom House,,daily_11_021_mushroom_house_medium,daily_11_021_mushroom_house_medium,8,32,8,4121,"simple mushroom house sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,22,month-11,amber_harvest,amber_candle,objects,medium,late,always,Amber Candle,,daily_11_022_amber_candle_medium,daily_11_022_amber_candle_medium,9,32,9,4122,"simple amber candle sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,23,month-11,amber_harvest,loaf_bread,food,medium,late,always,Loaf Bread,,daily_11_023_loaf_bread_medium,daily_11_023_loaf_bread_medium,6,32,6,4123,"simple loaf bread sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,24,month-11,amber_harvest,coffee_bean_pouch,objects,medium,late,always,Coffee Bean Pouch,,daily_11_024_coffee_bean_pouch_medium,daily_11_024_coffee_bean_pouch_medium,7,32,7,4124,"simple coffee bean pouch sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
11,25,month-11,amber_harvest,knit_basket,objects,hard,late,always,Knit Basket,,daily_11_025_knit_basket_hard,daily_11_025_knit_basket_hard,9,32,8,4125,"simple knit basket sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 9 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,26,month-11,amber_harvest,fallen_leaf_boot,plants,hard,late,always,Fallen Leaf Boot,,daily_11_026_fallen_leaf_boot_hard,daily_11_026_fallen_leaf_boot_hard,10,32,9,4126,"simple fallen leaf boot sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 10 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,27,month-11,amber_harvest,jam_jar,food,hard,late,always,Jam Jar,,daily_11_027_jam_jar_hard,daily_11_027_jam_jar_hard,11,32,10,4127,"simple jam jar sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 11 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,28,month-11,amber_harvest,cozy_teapot,food,hard,late,always,Cozy Teapot,,daily_11_028_cozy_teapot_hard,daily_11_028_cozy_teapot_hard,12,32,11,4128,"simple cozy teapot sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 12 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,29,month-11,amber_harvest,walnut_cookie,food,hard,late,always,Walnut Cookie,,daily_11_029_walnut_cookie_hard,daily_11_029_walnut_cookie_hard,13,32,12,4129,"simple walnut cookie sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 13 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
11,30,month-11,amber_harvest,dusk_sparrow,animals,hard,late,always,Dusk Sparrow,,daily_11_030_dusk_sparrow_hard,daily_11_030_dusk_sparrow_hard,14,32,13,4130,"simple dusk sparrow sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 14 colors, amber orange, cocoa brown, moss green, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,1,month-12,holiday_winter,snowman,seasonal,easy,early,always,Snowman,,daily_12_001_snowman_easy,daily_12_001_snowman_easy,4,32,4,4201,"simple snowman sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,2,month-12,holiday_winter,christmas_tree,seasonal,easy,early,always,Christmas Tree,,daily_12_002_christmas_tree_easy,daily_12_002_christmas_tree_easy,5,32,5,4202,"simple christmas tree sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,3,month-12,holiday_winter,present_box,objects,easy,early,always,Present Box,,daily_12_003_present_box_easy,daily_12_003_present_box_easy,5,32,5,4203,"simple present box sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,4,month-12,holiday_winter,jingle_bell,objects,easy,early,always,Jingle Bell,,daily_12_004_jingle_bell_easy,daily_12_004_jingle_bell_easy,6,32,6,4204,"simple jingle bell sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,5,month-12,holiday_winter,gingerbread_star,food,easy,early,always,Gingerbread Star,,daily_12_005_gingerbread_star_easy,daily_12_005_gingerbread_star_easy,4,32,4,4205,"simple gingerbread star sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,6,month-12,holiday_winter,stocking,objects,easy,early,always,Stocking,,daily_12_006_stocking_easy,daily_12_006_stocking_easy,5,32,5,4206,"simple stocking sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,7,month-12,holiday_winter,candy_cane,food,easy,early,always,Candy Cane,,daily_12_007_candy_cane_easy,daily_12_007_candy_cane_easy,6,32,6,4207,"simple candy cane sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,8,month-12,holiday_winter,reindeer_mug,animals,easy,early,always,Reindeer Mug,,daily_12_008_reindeer_mug_easy,daily_12_008_reindeer_mug_easy,4,32,4,4208,"simple reindeer mug sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,9,month-12,holiday_winter,wreath,plants,easy,early,always,Wreath,,daily_12_009_wreath_easy,daily_12_009_wreath_easy,5,32,5,4209,"simple wreath sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,10,month-12,holiday_winter,mitten_pair,objects,easy,early,always,Mitten Pair,,daily_12_010_mitten_pair_easy,daily_12_010_mitten_pair_easy,6,32,6,4210,"simple mitten pair sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,11,month-12,holiday_winter,hot_cocoa,food,easy,mid,always,Hot Cocoa,,daily_12_011_hot_cocoa_easy,daily_12_011_hot_cocoa_easy,5,32,5,4211,"simple hot cocoa sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
12,12,month-12,holiday_winter,snow_globe,seasonal,medium,mid,always,Snow Globe,,daily_12_012_snow_globe_medium,daily_12_012_snow_globe_medium,9,32,9,4212,"simple snow globe sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,13,month-12,holiday_winter,santa_hat,seasonal,medium,mid,always,Santa Hat,,daily_12_013_santa_hat_medium,daily_12_013_santa_hat_medium,7,32,7,4213,"simple santa hat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,14,month-12,holiday_winter,winter_candle,objects,medium,mid,always,Winter Candle,,daily_12_014_winter_candle_medium,daily_12_014_winter_candle_medium,8,32,8,4214,"simple winter candle sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,15,month-12,holiday_winter,holly_branch,plants,medium,mid,always,Holly Branch,,daily_12_015_holly_branch_medium,daily_12_015_holly_branch_medium,6,32,6,4215,"simple holly branch sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,16,month-12,holiday_winter,star_topper,seasonal,medium,mid,always,Star Topper,,daily_12_016_star_topper_medium,daily_12_016_star_topper_medium,7,32,7,4216,"simple star topper sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,17,month-12,holiday_winter,ornament_cat,animals,medium,mid,always,Ornament Cat,,daily_12_017_ornament_cat_medium,daily_12_017_ornament_cat_medium,7,32,7,4217,"simple ornament cat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,18,month-12,holiday_winter,ribbon_gift,objects,medium,mid,always,Ribbon Gift,,daily_12_018_ribbon_gift_medium,daily_12_018_ribbon_gift_medium,8,32,8,4218,"simple ribbon gift sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,19,month-12,holiday_winter,fir_cookie,food,medium,mid,always,Fir Cookie,,daily_12_019_fir_cookie_medium,daily_12_019_fir_cookie_medium,6,32,6,4219,"simple fir cookie sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,20,month-12,holiday_winter,sled_bell,objects,medium,mid,always,Sled Bell,,daily_12_020_sled_bell_medium,daily_12_020_sled_bell_medium,7,32,7,4220,"simple sled bell sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
